time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-25T16:43:24.000Z,67.5901,-161.8702,18.8,3.8,ml,,,,0.77,ak,ak11337003,2014-08-29T21:19:57.603Z,"46km E of Noatak, Alaska",earthquake
2014-07-25T16:05:42.690Z,-30.3541,-177.1912,14.02,4.5,mb,,152,1.277,0.88,us,usb000s0ci,2014-08-29T21:08:28.098Z,"138km SSE of Raoul Island, New Zealand",earthquake
2014-07-25T16:05:14.390Z,-11.5758,167.7877,191.69,4.1,mb,,155,3.889,0.68,us,usb000s0cf,2014-08-29T20:57:27.331Z,"233km ESE of Lata, Solomon Islands",earthquake
2014-07-25T16:00:39.140Z,58.16,-137.039,6.4,3.7,ml,,,,0.85,us,usb000rx93,2014-09-05T21:25:30.000Z,"81km WSW of Gustavus, Alaska",earthquake
2014-07-25T15:42:15.260Z,15.025,147.3736,40.07,4.4,mb,,145,2.067,1.11,us,usb000s0ce,2014-08-29T20:26:40.096Z,"175km E of Saipan, Northern Mariana Islands",earthquake
2014-07-25T15:12:53.420Z,58.286,-137.089,4.8,3.5,ml,,,,0.96,us,usb000rx7j,2014-08-25T19:09:16.184Z,"80km W of Gustavus, Alaska",earthquake
2014-07-25T15:02:47.180Z,-1.5402,135.6909,19.47,4.2,mb,,173,3.702,1.42,us,usb000rx7i,2014-08-29T20:14:42.727Z,"193km ESE of Manokwari, Indonesia",earthquake
2014-07-25T14:12:14.200Z,-28.5032,-177.3595,35.84,4.3,mb,,273,0.892,0.4,us,usb000s0cb,2014-08-29T19:38:49.727Z,"99km NNE of Raoul Island, New Zealand",earthquake
2014-07-25T13:48:20.760Z,-16.0729,-174.5814,10,4.6,mb,,137,3.459,1.01,us,usb000s0ca,2014-08-29T16:45:32.075Z,"90km W of Hihifo, Tonga",earthquake
2014-07-25T13:24:03.910Z,5.1629,125.9511,209.17,4.1,mb,,136,1.93,1.08,us,usb000s0c8,2014-08-29T15:42:10.397Z,"60km ESE of Sarangani, Philippines",earthquake
2014-07-25T13:06:31.620Z,58.195,-137.016,7.7,3.6,ml,,,,0.93,us,usb000rx72,2014-09-05T21:31:37.566Z,"78km WSW of Gustavus, Alaska",earthquake
2014-07-25T13:05:36.260Z,58.198,-137.147,1.1,3.4,ml,,,,0.65,us,usb000s0gf,2014-08-29T15:22:55.240Z,"86km WSW of Gustavus, Alaska",earthquake
2014-07-25T12:48:45.250Z,17.8324,145.4275,336.41,4.4,mb,,33,1.507,0.84,us,usb000rx6z,2014-08-29T12:34:14.862Z,"47km SW of Pagan, Northern Mariana Islands",earthquake
2014-07-25T12:13:07.000Z,58.166,-136.9942,10,3.5,ml,,,,1.13,us,usb000s0g9,2014-09-04T12:50:23.732Z,"78km WSW of Gustavus, Alaska",earthquake
2014-07-25T12:11:49.310Z,58.245,-137.106,3.9,3.7,ml,,,,0.83,us,usb000rx6r,2014-09-04T06:16:40.595Z,"82km WSW of Gustavus, Alaska",earthquake
2014-07-25T11:59:55.250Z,58.288,-137.017,5.9,3.8,mb,,,,0.94,us,usb000rx6n,2014-09-04T06:18:10.000Z,"76km W of Gustavus, Alaska",earthquake
2014-07-25T11:53:21.710Z,58.223,-137.124,21.6,3.8,ml,,,,1,us,usb000rx6l,2014-09-04T05:54:46.674Z,"84km WSW of Gustavus, Alaska",earthquake
2014-07-25T11:52:35.000Z,58.381,-136.996,0.5,3.4,ml,,,,0.65,us,usb000s0g6,2014-09-04T13:02:48.387Z,"73km W of Gustavus, Alaska",earthquake
2014-07-25T11:33:55.920Z,58.277,-137.065,5.1,4,mb,,,,0.82,us,usb000rx69,2014-09-03T07:26:38.000Z,"79km W of Gustavus, Alaska",earthquake
2014-07-25T11:24:07.000Z,-13.1552,-176.165,10,4.4,mb,,285,7.203,0.45,us,usb000s0cc,2014-09-04T11:30:19.846Z,"14km N of Mata-Utu, Wallis and Futuna",earthquake
2014-07-25T11:19:34.550Z,58.334,-137.147,5,5,mwr,,,,1.32,us,usb000rx63,2014-09-08T05:54:48.890Z,"82km W of Gustavus, Alaska",earthquake
2014-07-25T11:15:35.450Z,58.307,-137.067,1,3.2,ml,,,,0.95,us,usb000s0fb,2014-09-04T12:31:35.517Z,"78km W of Gustavus, Alaska",earthquake
2014-07-25T11:09:02.470Z,-29.8331,-177.3257,18.56,4.8,mb,,120,0.787,0.84,us,usb000rx6j,2014-09-02T11:04:15.411Z,"83km SE of Raoul Island, New Zealand",earthquake
2014-07-25T11:08:43.000Z,58.485,-137.479,10,4.4,mb,,,,1.22,us,usb000rx5r,2014-09-04T07:39:28.421Z,"102km W of Gustavus, Alaska",earthquake
2014-07-25T11:05:06.000Z,58.3705,-136.9414,10,3.3,ml,,,,0.94,us,usb000s0g5,2014-09-04T13:07:54.381Z,"70km W of Gustavus, Alaska",earthquake
2014-07-25T10:59:34.000Z,57.7962,-154.7902,86.1,4.6,ml,,,,0.71,ak,ak11336425,2014-09-08T07:18:38.664Z,"56km WNW of Larsen Bay, Alaska",earthquake
2014-07-25T10:59:32.000Z,58.3753,-136.9509,9.6,4.1,ml,,,,0.84,us,usb000s0g4,2014-09-04T12:53:31.060Z,"71km W of Gustavus, Alaska",earthquake
2014-07-25T10:57:11.000Z,58.3283,-137.008,10,4.7,mb,,,,1.09,us,usb000s0g3,2014-09-04T12:40:55.877Z,"74km W of Gustavus, Alaska",earthquake
2014-07-25T10:54:49.400Z,58.264,-136.904,1,6.1,mww,,,,1.78,us,usb000rx5i,2014-09-08T07:23:31.304Z,"70km WSW of Gustavus, Alaska",earthquake
2014-07-25T10:54:04.880Z,58.314,-136.992,1,4.7,mb,,,,1.41,us,usb000rx5g,2014-09-04T07:32:39.208Z,"74km W of Gustavus, Alaska",earthquake
2014-07-25T10:43:52.040Z,-14.9529,-71.8694,119.94,4.6,mb,,83,3.839,0.98,us,usb000rx5e,2014-08-29T13:14:27.950Z,"60km SSE of Santo Tomas, Peru",earthquake
2014-07-25T10:15:34.190Z,12.2865,143.5789,10,4.3,mb,,145,1.804,0.74,us,usb000s0c5,2014-09-04T08:21:33.814Z,"160km SW of Merizo Village, Guam",earthquake
2014-07-25T09:58:01.400Z,36.7282,71.3509,183,4.5,mb,,69,0.736,1.12,us,usb000rx57,2014-08-29T11:34:56.444Z,"17km WNW of Ashkasham, Afghanistan",earthquake
2014-07-25T09:52:40.390Z,-19.9663,-178.344,609.71,4.2,mb,,129,4.064,0.95,us,usb000s0c4,2014-09-04T10:13:43.459Z,"84km NNE of Ndoi Island, Fiji",earthquake
2014-07-25T09:22:23.940Z,-23.0938,-176.2182,10,4.3,mb,,137,6.315,0.77,us,usb000s0c3,2014-09-04T09:13:13.466Z,"234km SSW of Vaini, Tonga",earthquake
2014-07-25T09:19:28.570Z,-24.1801,-175.7026,35,4.6,mb,,121,8.66,1.44,us,usb000s0c2,2014-09-03T14:06:03.731Z,"South of Tonga",earthquake
2014-07-25T08:32:40.500Z,-25.4063,-175.2115,30.97,5,mb,,113,4.523,0.84,us,usb000rx37,2014-08-14T06:46:39.000Z,"South of Tonga",earthquake
2014-07-25T07:10:29.040Z,14.4127,-89.9403,254.53,4.3,mb,,114,0.561,0.92,us,usb000rx2t,2014-09-06T05:16:26.312Z,"11km NW of El Progreso, Guatemala",earthquake
2014-07-25T07:05:21.200Z,17.9528,-68.3655,55,3.1,Md,9,270,0.55695548,0.4,pr,pr14206000,2014-08-01T09:29:33.000Z,"53km SSE of Boca de Yuma, Dominican Republic",earthquake
2014-07-25T06:55:20.080Z,-25.1669,-175.0815,10,4.5,mb,,124,7.716,1.45,us,usb000s0bv,2014-08-24T06:11:51.194Z,"South of Tonga",earthquake
2014-07-25T05:07:01.690Z,48.9293,155.2755,64.25,4.4,mb,,53,4.455,0.81,us,usb000s0bx,2014-08-13T12:47:45.760Z,"203km SSW of Severo-Kuril'sk, Russia",earthquake
2014-07-25T04:56:51.600Z,36.662,-98.28,0.7,3.4,mwr,,,,0.8,us,usb000rx2d,2014-09-09T21:19:32.211Z,"12km SSE of Cherokee, Oklahoma",earthquake
2014-07-25T04:56:16.680Z,33.1264,76.3749,17.03,4,mb,,148,2.65,0.83,us,usb000rx2e,2014-08-28T23:17:34.000Z,"60km ESE of Kishtwar, India",earthquake
2014-07-25T04:52:59.000Z,-23.044,-66.4563,227.78,4.2,mb,,46,2.305,0.99,us,usb000rx2c,2014-08-28T03:06:04.374Z,"80km WNW of El Aguilar, Argentina",earthquake
2014-07-25T04:18:16.240Z,41.5694,142.1922,64.06,5.1,mb,,113,0.847,0.92,us,usb000rx2a,2014-09-09T21:17:59.185Z,"86km S of Shizunai, Japan",earthquake
2014-07-25T03:22:36.000Z,62.8814,-148.2608,60,3.7,ml,,,,0.78,ak,ak11336230,2014-08-28T22:54:01.000Z,"66km SSE of Cantwell, Alaska",earthquake
2014-07-25T03:12:20.480Z,-9.1006,124.2317,68.17,4.1,mb,,112,0.651,1.26,us,usb000s0br,2014-08-28T22:40:54.000Z,"46km NW of Kefamenanu, Indonesia",earthquake
2014-07-25T02:34:37.320Z,-10.4937,161.6046,36.41,4.6,mb,,106,1.94,1.16,us,usb000s0bw,2014-08-28T22:13:27.701Z,"34km W of Kirakira, Solomon Islands",earthquake
2014-07-25T01:16:50.000Z,-29.644,-71.457,35.1,4.1,mb,,,,0.92,us,usb000s0cp,2014-08-28T21:44:59.000Z,"35km NNW of Coquimbo, Chile",earthquake
2014-07-25T01:10:23.460Z,-55.4463,-27.3965,18.01,4.1,mb,,86,5.379,0.75,us,usb000s0bu,2014-08-28T21:35:41.000Z,"140km N of Visokoi Island, ",earthquake
2014-07-25T00:55:19.300Z,14.633,-92.523,78.3,4.4,mb,,,,1.12,us,usb000s024,2014-08-25T04:59:02.436Z,"14km SW of Puerto Madero, Mexico",earthquake
2014-07-25T00:15:37.790Z,-9.3775,113.1421,64.24,4.3,mb,,85,1.344,0.92,us,usb000s0bt,2014-08-25T05:19:39.263Z,"115km SSE of Pujiharjo, Indonesia",earthquake
2014-07-25T00:13:39.090Z,49.7365,156.9107,67.61,4.4,mb,,127,3.412,1.02,us,usb000rx1s,2014-08-25T05:36:48.297Z,"118km SSE of Severo-Kuril'sk, Russia",earthquake
2014-07-25T00:02:39.430Z,-21.3529,-179.2242,623.28,4.7,mb,,46,4.413,0.83,us,usb000rx1k,2014-08-23T05:20:12.000Z,"95km SW of Ndoi Island, Fiji",earthquake
2014-07-24T23:57:26.700Z,10.395,125.2883,23.66,5.3,mwb,,18,3.316,0.81,us,usb000rx1j,2014-09-06T01:48:44.534Z,"6km NE of Hinundayan, Philippines",earthquake
2014-07-24T23:45:47.410Z,21.6568,143.0547,294.1,4.1,mb,,108,5.472,0.65,us,usb000s0at,2014-08-25T23:11:51.000Z,"228km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2014-07-24T23:09:03.260Z,28.4549,-43.815,10,4.7,mb,,101,17.891,0.67,us,usb000rx1f,2014-08-23T02:35:11.150Z,"Northern Mid-Atlantic Ridge",earthquake
2014-07-24T22:11:46.180Z,-20.5078,-179.0846,450.79,4.3,mb,,105,3.857,1.02,us,usb000s0ar,2014-08-25T05:46:06.122Z,"43km WNW of Ndoi Island, Fiji",earthquake
2014-07-24T22:09:25.230Z,0.6678,92.4283,15.75,4.2,mb,,153,5.185,0.7,us,usb000s0as,2014-08-25T23:02:41.869Z,"Off the west coast of northern Sumatra",earthquake
2014-07-24T21:51:10.420Z,-36.6018,-73.6776,13.17,4.5,mb,,123,0.576,0.61,us,usb000rx12,2014-09-05T21:35:38.998Z,"51km WNW of Talcahuano, Chile",earthquake
2014-07-24T21:01:42.430Z,2.7308,127.6479,80.48,4.1,mb,,150,1.966,0.57,us,usb000s0aq,2014-08-25T22:46:53.771Z,"117km NNW of Tobelo, Indonesia",earthquake
2014-07-24T19:45:55.260Z,-14.1291,25.6871,13.98,4.6,mb,,43,2.676,0.57,us,usb000rwz0,2014-09-02T19:27:45.359Z,"75km SSW of Kasempa, Zambia",earthquake
2014-07-24T19:34:33.820Z,5.956,127.4309,22.72,4.4,mb,,108,2.147,0.63,us,usb000s0am,2014-09-02T19:06:59.000Z,"145km ESE of Pondaguitan, Philippines",earthquake
2014-07-24T19:20:14.640Z,32.9038333,-116.268,8.78,3.52,ml,58,47,0.01782,0.21,ci,ci15530681,2014-09-08T15:42:43.243Z,"26km ENE of Pine Valley, California",earthquake
2014-07-24T18:56:23.000Z,-19.971,-70.965,15.9,4.4,mb,,,,1.43,us,usb000s0al,2014-09-03T23:11:41.212Z,"90km WNW of Iquique, Chile",earthquake
2014-07-24T18:48:27.150Z,10.078,-84.262,10,4.1,mb,,170,0.166,0.45,us,usb000rx2l,2014-09-03T23:29:01.127Z,"5km NNE of Carrillos, Costa Rica",earthquake
2014-07-24T18:43:18.270Z,-6.6256,103.5409,32.18,4.4,mb,,206,2.324,0.48,us,usb000s0au,2014-09-02T14:54:59.436Z,"153km SSW of Biha, Indonesia",earthquake
2014-07-24T18:42:58.950Z,51.776,178.409,101.2,3.3,ml,,,,0.36,us,usb000s2nd,2014-09-02T14:47:20.488Z,"20km SSW of Little Sitkin Island, Alaska",earthquake
2014-07-24T17:59:52.670Z,-56.1365,-28.61,10,4.4,mb,,194,4.878,0.52,us,usb000s0ai,2014-08-28T21:40:29.000Z,"107km NW of Visokoi Island, ",earthquake
2014-07-24T17:53:08.760Z,-8.4632,147.4531,10,4.1,mb,,157,0.979,0.33,us,usb000s0aj,2014-09-03T23:10:08.804Z,"55km NW of Kokoda, Papua New Guinea",earthquake
2014-07-24T17:14:12.340Z,-4.7075,152.7188,58.28,4.7,mb,,79,0.754,0.65,us,usb000s0ae,2014-09-03T23:20:37.727Z,"43km SW of Taron, Papua New Guinea",earthquake
2014-07-24T17:12:43.200Z,17.7486,-63.5962,136,3.6,Md,11,158.4,0.35932611,0.17,pr,pr14205002,2014-08-28T20:41:32.000Z,"39km WNW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake
2014-07-24T17:10:19.940Z,-5.5457,145.422,68.63,5.4,mb,,24,4.203,0.87,us,usb000rwxu,2014-09-03T22:30:42.696Z,"54km SW of Madang, Papua New Guinea",earthquake
2014-07-24T16:58:01.830Z,-18.067,-172.5184,45.52,4.6,mb,,110,2.654,0.26,us,usb000s0ad,2014-08-27T20:08:04.000Z,"167km ENE of Neiafu, Tonga",earthquake
2014-07-24T16:51:15.250Z,42.3094,144.8043,45.26,4.5,mb,,107,1.259,0.93,us,usb000rwxf,2014-08-27T19:02:28.105Z,"81km SSE of Kushiro, Japan",earthquake
2014-07-24T16:28:17.950Z,-26.8463,-176.4363,10,4.6,mb,,163,2.729,1.22,us,usb000s0ab,2014-08-27T18:57:06.414Z,"South of the Fiji Islands",earthquake
2014-07-24T16:23:50.200Z,6.8441,-73.077,158.84,4.3,mb,,113,0.91,1.05,us,usb000s0a9,2014-09-06T13:51:48.621Z,"16km S of Piedecuesta, Colombia",earthquake
2014-07-24T16:21:47.290Z,-10.1473,160.6532,16.95,4.7,mb,,86,0.989,0.74,us,usb000s0a8,2014-08-27T17:11:38.539Z,"110km SE of Honiara, Solomon Islands",earthquake
2014-07-24T16:04:30.000Z,60.1158,-153.3056,100,3.1,ml,,,,0.95,ak,ak11335609,2014-08-26T21:52:04.000Z,"66km SSW of Redoubt Volcano, Alaska",earthquake
2014-07-24T15:40:30.630Z,-15.0838,-174.2188,10,4.7,mb,,226,9.164,0.39,us,usb000s0a6,2014-09-03T21:34:11.669Z,"108km NNW of Hihifo, Tonga",earthquake
2014-07-24T15:37:52.900Z,-5.3715,147.3822,165.93,4.2,mb,,89,4.013,0.56,us,usb000s0a7,2014-08-26T18:35:45.000Z,"146km NNW of Finschhafen, Papua New Guinea",earthquake
2014-07-24T14:49:48.160Z,-8.9848,115.5347,84.23,4,mb,,70,1.459,1.49,us,usb000rx2g,2014-09-05T21:33:11.507Z,"40km ESE of Bualu, Indonesia",earthquake
2014-07-24T14:39:46.860Z,51.441,-174.619,41,3.9,mb,,,,0.61,us,usb000rwxy,2014-08-29T15:18:19.050Z,"88km SSW of Atka, Alaska",earthquake
2014-07-24T14:30:35.000Z,60.08,-153.3,100,3,ml,,,,0.98,ak,ak11335536,2014-08-29T15:14:43.558Z,"72km SW of Redoubt Volcano, Alaska",earthquake
2014-07-24T13:58:41.990Z,13.9464,145.2192,103.48,4.1,mb,,92,0.492,1.3,us,usb000s0a4,2014-08-29T15:02:34.776Z,"23km S of Rota, Northern Mariana Islands",earthquake
2014-07-24T11:52:25.280Z,-55.3673,-27.4389,18.08,4.8,mb,,69,5.343,0.46,us,usb000s0ac,2014-09-04T07:14:42.204Z,"149km N of Visokoi Island, ",earthquake
2014-07-24T11:29:24.990Z,-37.056,52.1715,10,4.6,mb,,101,12.836,0.6,us,usb000s0a0,2014-09-04T07:27:06.290Z,"South Indian Ocean",earthquake
2014-07-24T11:08:17.700Z,18.6786,-67.9954,90,3.2,Md,11,208.8,0.3997503,0.28,pr,pr14205001,2014-09-04T07:51:55.435Z,"44km ENE of Punta Cana, Dominican Republic",earthquake
2014-07-24T10:58:08.400Z,18.9655,-67.8499,50,3.3,Md,9,241.2,0.67373646,0.28,pr,pr14205000,2014-09-04T08:00:06.337Z,"72km NE of Punta Cana, Dominican Republic",earthquake
2014-07-24T09:23:45.540Z,-55.4229,-27.4744,25.03,4.6,mb,,69,5.331,0.59,us,usb000s0a5,2014-09-04T10:33:45.559Z,"143km N of Visokoi Island, ",earthquake
2014-07-24T08:56:40.960Z,38.7059,141.9661,35,4.4,mb,,121,3.428,1.32,us,usb000s09y,2014-09-04T11:52:43.785Z,"46km SSE of Ofunato, Japan",earthquake
2014-07-24T08:41:07.550Z,-9.1269,111.5753,35,5,mb,,23,1.593,1.35,us,usb000rwt6,2014-09-08T10:42:59.321Z,"92km S of Ngulung Wetan, Indonesia",earthquake
2014-07-24T08:16:51.600Z,-9.3146,113.0401,35,4.5,mb,,79,1.382,1.18,us,usb000rwt4,2014-09-02T12:46:25.511Z,"106km S of Pujiharjo, Indonesia",earthquake
2014-07-24T07:20:01.460Z,47.771,156.3351,10,4.6,mb,,106,5.414,0.91,us,usb000s0a2,2014-09-04T10:04:04.892Z,"East of the Kuril Islands",earthquake
2014-07-24T06:43:19.300Z,39.8133,54.0662,26.47,4.1,mb,,165,3.678,0.84,us,usb000rwsy,2014-08-28T12:59:27.000Z,"42km NW of Balkanabat, Turkmenistan",earthquake
2014-07-24T06:04:27.000Z,27.05,54.63,9,4.3,mb,,,,1.25,us,usb000s09w,2014-08-28T13:18:05.000Z,"59km NNW of Bandar-e Lengeh, Iran",earthquake
2014-07-24T05:21:56.770Z,-18.3401,-71.381,29.59,4.2,mwr,,105,0.987,0.99,us,usb000rwsh,2014-08-29T07:22:32.955Z,"77km S of Ilo, Peru",earthquake
2014-07-24T04:49:16.520Z,-19.5674,168.642,51.65,4.7,mb,,62,3.23,0.81,us,usb000rwsb,2014-08-29T02:07:11.000Z,"65km W of Isangel, Vanuatu",earthquake
2014-07-24T03:10:28.430Z,-17.9808,-178.5161,632.6,4.2,mb,,81,3.276,0.52,us,usb000s09u,2014-08-29T01:47:20.000Z,"282km SE of Lambasa, Fiji",earthquake
2014-07-24T03:08:18.280Z,39.1843,81.1083,10,4.6,mb,,89,3.872,0.46,us,usb000rwrz,2014-08-29T01:38:31.000Z,"117km NW of Darya Boyi, China",earthquake
2014-07-24T02:40:49.066Z,41.9329,-119.6472,1.4448,3.09,ml,7,118.94,0.489,0.127,nn,nn00453018,2014-08-29T01:31:21.846Z,"64km ESE of Lakeview, Oregon",earthquake
2014-07-23T23:55:59.500Z,46.271,-111.379,9.7,3.6,mc,61,80,0.1616968,0.2,mb,mb30652,2014-09-04T05:32:58.408Z,"12km ESE of Townsend, Montana",earthquake
2014-07-23T21:39:08.470Z,-20.2267,-68.6776,118.73,5.6,mww,,32,0.455,0.75,us,usb000rwqe,2014-09-05T22:50:01.376Z,"153km E of Iquique, Chile",earthquake
2014-07-23T21:00:47.000Z,-21.174,-68.687,129.5,4.1,mb,,,,1.34,us,usb000rwq1,2014-08-23T00:30:41.695Z,"145km N of Calama, Chile",earthquake
2014-07-23T20:37:03.820Z,-6.4645,154.7861,37.64,4.2,mb,,130,3.452,0.97,us,usb000rzsh,2014-09-03T23:04:48.468Z,"79km WSW of Panguna, Papua New Guinea",earthquake
2014-07-23T18:46:46.010Z,19.4157,-92.2084,14.1,4.1,mb,,83,3.117,0.72,us,usb000rzsf,2014-08-28T17:08:06.000Z,"95km NNW of Ciudad del Carmen, Mexico",earthquake
2014-07-23T18:28:17.060Z,-6.3809,154.9376,37.48,4.2,mb,,174,3.515,0.13,us,usb000rzsd,2014-09-03T23:08:30.181Z,"60km W of Panguna, Papua New Guinea",earthquake
2014-07-23T18:27:52.300Z,-62.7365,157.3546,10,4.7,mb,,192,14.926,0.86,us,usb000rzse,2014-08-28T15:37:36.355Z,"Balleny Islands region",earthquake
2014-07-23T17:23:59.770Z,-6.4632,152.6758,27.39,4.9,mb,,49,2.314,1,us,usb000rwmx,2014-08-28T13:34:09.000Z,"224km S of Taron, Papua New Guinea",earthquake
2014-07-23T16:59:22.020Z,-3.992,135.4563,32.69,4.4,mb,,48,3.374,1.16,us,usb000rzsc,2014-09-01T16:09:06.737Z,"69km S of Nabire, Indonesia",earthquake
2014-07-23T16:26:42.700Z,48.983,-2.333,2,3.3,ml,,,,0.46,us,usb000rwp1,2014-09-03T16:52:31.304Z,"28km SW of Saint Helier, Jersey",earthquake
2014-07-23T15:52:38.020Z,36.9219,142.4645,24.93,4.2,mb,,135,3.439,0.92,us,usb000rzsa,2014-09-01T15:11:26.677Z,"141km E of Iwaki, Japan",earthquake
2014-07-23T15:17:58.400Z,-7.3177,154.4888,55,4.3,mb,,262,23.066,0.3,us,usb000rzs9,2014-09-01T14:29:23.262Z,"156km SW of Panguna, Papua New Guinea",earthquake
2014-07-23T15:14:39.530Z,-11.4836,162.7395,22.91,4.5,mb,,150,3.416,1.02,us,usb000rzs8,2014-09-01T14:21:04.734Z,"144km SE of Kirakira, Solomon Islands",earthquake
2014-07-23T14:20:34.240Z,13.8163,-92.0407,37.08,4.3,mb,,187,0.777,1.26,us,usb000rwke,2014-09-01T13:38:42.559Z,"55km SSW of Champerico, Guatemala",earthquake
2014-07-23T13:57:22.990Z,13.665,144.8421,112.15,4.5,mb,,62,0.079,0.83,us,usb000rwsa,2014-09-03T16:01:46.353Z,"15km NNW of Yigo Village, Guam",earthquake
2014-07-23T13:18:23.990Z,24.2713,139.2862,15.01,4.6,mb,,110,3.84,1.07,us,usb000rzsr,2014-08-31T14:01:43.835Z,"215km WSW of Iwo Jima, Japan",earthquake
2014-07-23T13:17:34.630Z,-8.1432,124.0003,157.31,4.2,mb,,159,1.623,1.24,us,usb000rzsq,2014-08-31T13:44:50.152Z,"144km NW of Atambua, Indonesia",earthquake
2014-07-23T12:48:00.400Z,14.693,-92.609,79.9,4.3,mb,,,,1.02,us,usb000rzs6,2014-08-27T10:39:44.000Z,"20km W of Puerto Madero, Mexico",earthquake
2014-07-23T12:44:23.000Z,38.488,74.0622,137.69,4.3,mb,,64,2.96,0.9,us,usb000rwji,2014-08-28T07:35:35.738Z,"36km NNE of Murghob, Tajikistan",earthquake
2014-07-23T12:29:06.880Z,-19.6173,-178.1662,601.32,4.4,mb,,123,4.039,0.6,us,usb000rwjh,2014-08-28T07:18:44.000Z,"127km NNE of Ndoi Island, Fiji",earthquake
2014-07-23T09:57:44.000Z,-5.65,-80.97,30,4.6,mb,,,,0.96,us,usb000rwgu,2014-09-06T07:21:07.889Z,"19km WSW of Sechura, Peru",earthquake
2014-07-23T09:38:22.130Z,51.89,178.246,120.7,3,ml,,,,0.3,us,usb000s1c6,2014-08-27T13:19:50.000Z,"18km WSW of Little Sitkin Island, Alaska",earthquake
2014-07-23T09:27:18.140Z,-50.3762,114.6447,10,4.3,mb,,183,17.541,0.4,us,usb000rzs4,2014-08-27T11:39:38.845Z,"Western Indian-Antarctic Ridge",earthquake
2014-07-23T08:03:26.730Z,-45.2711,167.3953,117.96,4.3,mb,,,,1.09,us,usb000rwee,2014-09-04T13:14:44.580Z,"29km WNW of Te Anau, New Zealand",earthquake
2014-07-23T07:01:43.690Z,43.7881,147.3439,79.92,4.4,mb,,134,3.446,1.02,us,usb000rzs5,2014-09-10T08:05:18.139Z,"50km E of Shikotan, Russia",earthquake
2014-07-23T06:43:37.460Z,51.197,-176.309,32.9,3.2,ml,,,,0.87,us,usb000rzs3,2014-09-04T11:08:11.927Z,"79km SSE of Adak, Alaska",earthquake
2014-07-23T06:11:21.480Z,-11.4339,161.4869,25.06,4.4,mb,,99,2.494,0.69,us,usb000rzry,2014-09-04T11:20:02.987Z,"118km SSW of Kirakira, Solomon Islands",earthquake
2014-07-23T05:58:13.200Z,35.8779,-97.3059,4.988,3.1,ml,,60,,0.4,us,usb000rwdn,2014-09-09T14:33:05.855Z,"8km SSW of Langston, Oklahoma",earthquake
2014-07-23T05:52:29.030Z,0.4779,67.0817,10,5.3,mwb,,109,12.671,1.19,us,usb000rwdr,2014-09-10T05:27:17.051Z,"Carlsberg Ridge",earthquake
2014-07-23T05:52:08.020Z,-6.5617,155.1144,35,4.6,mb,,106,3.765,0.78,us,usb000rwdu,2014-09-10T05:52:13.040Z,"49km WSW of Panguna, Papua New Guinea",earthquake
2014-07-23T03:23:45.740Z,24.1131,123.801,36.3,4.1,mb,,152,0.802,0.78,us,usb000rzss,2014-08-28T23:10:52.000Z,"44km SW of Ishigaki, Japan",earthquake
2014-07-23T02:07:46.870Z,37.0245,142.6786,36.17,4.3,mb,,136,3.62,0.81,us,usb000rzru,2014-08-28T22:37:07.543Z,"157km ESE of Namie, Japan",earthquake
2014-07-23T02:02:26.400Z,35.8782,-97.3091,5.264,3.3,mwr,,59,,0.62,us,usb000rwcu,2014-08-28T22:23:30.317Z,"8km SSW of Langston, Oklahoma",earthquake
2014-07-23T00:28:15.670Z,16.8427,-100.2122,10,5,mb,,96,1.216,1.18,us,usb000rwc3,2014-09-09T21:14:05.994Z,"26km SW of Coyuca de Benitez, Mexico",earthquake
2014-07-23T00:27:00.150Z,-20.6054,-177.6052,462.91,4.9,mb,,95,4.993,0.7,us,usb000rwc5,2014-08-23T00:29:43.129Z,"114km E of Ndoi Island, Fiji",earthquake
2014-07-22T23:46:52.440Z,25.7805,-110.3714,10,4.1,mb,,135,1.672,1.21,us,usb000rwbv,2014-09-03T04:09:38.717Z,"101km ESE of Loreto, Mexico",earthquake
2014-07-22T23:35:15.370Z,26.2364,89.5355,14.91,4,mb,,146,2.193,1.26,us,usb000rwbx,2014-08-23T00:18:48.000Z,"13km SE of Koch Bihar, India",earthquake
2014-07-22T22:58:29.150Z,26.0259,89.5651,8.4,4.2,mb,,127,2.115,0.82,us,usb000rwbn,2014-08-23T00:23:30.612Z,"14km WNW of Nageswari, Bangladesh",earthquake
2014-07-22T22:33:38.960Z,-7.6034,129.1353,152.57,4,mb,,77,2.176,0.67,us,usb000rz7h,2014-08-28T00:27:03.000Z,"243km W of Saumlaki, Indonesia",earthquake
2014-07-22T22:16:14.310Z,51.228,-174.953,8.7,3.3,ml,,,,0.44,us,usb000s2n7,2014-08-27T23:35:59.613Z,"119km SSW of Atka, Alaska",earthquake
2014-07-22T22:10:53.470Z,-55.4971,-27.8483,31.45,4,mb,,96,5.133,0.15,us,usb000rz7f,2014-08-27T23:27:55.032Z,"139km NNW of Visokoi Island, ",earthquake
2014-07-22T22:08:56.770Z,-15.5625,-173.8192,107.45,4.2,mb,,106,2.569,1,us,usb000rz7e,2014-08-27T23:21:04.377Z,"43km N of Hihifo, Tonga",earthquake
